InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
100415,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,05/26/2024 10:00,3.32,CUST-1301,United Kingdom
100415,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,2024-06-10 14:00:00,4.93,CUST-1243,Australia
100415,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,2024/01/05,4.86,CUST-1473,United States
100416,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024/08/31,3.53,CUST-1098,United Kingdom
100416,SKU-BEV-001,Cold Brew Coffee 250ml,2,05/02/2024 11:00,3.74,CUST-1016,France
100416,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/07/23,11.19,CUST-1272,Canada
100417,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,04/17/2024 13:00,4.89,CUST-1365,France
100417,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,2024/08/13,4.84,CUST-1312,Canada
100417,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,2024-05-26 04:00:00,5.94,CUST-1407,United States
100418,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,2024-12-30 05:00:00,4.06,,United Kingdom
100418,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,7,2024-02-04 15:00:00,2.85,CUST-1069,United States
100418,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,05/20/2024 03:00,6.77,,Australia
100419,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024/08/07,5.51,CUST-1396,United States
100419,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-01-21 17:00:00,4.25,CUST-1487,Canada
100419,SKU-DRY-003,Whole Grain Pasta 500g,4,2024-09-10 15:00:00,2.26,CUST-1344,Australia
100420,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,18-07-2024 10:00,4.46,CUST-1267,United States
100420,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,2024-07-16 06:00:00,6.51,,United Kingdom
100420,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024-08-21 02:00:00,10.08,CUST-1076,Australia
100421,SKU-SNK-003,Dark Chocolate 70% Bar 100g,7,2024-09-09 06:00:00,3.57,CUST-1320,Canada
100421,SKU-DRY-001,Basmati Long Grain Rice 5kg,8,10-11-2024 01:00,13.47,CUST-1094,United States
100421,SKU-BEV-001,Cold Brew Coffee 250ml,7,2024/03/24,4.46,CUST-1375,France
100422,SKU-DRY-002,Extra Virgin Olive Oil 750ml,3,12/06/2024 06:00,15.65,CUST-1079,United Kingdom
100422,SKU-PER-001,Antibacterial Hand Soap 300ml,2,07/20/2024 11:00,4.46,,France
100422,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024/12/26,4.21,CUST-1149,France
100423,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,12-09-2024 02:00,3.19,CUST-1349,United Kingdom
100423,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,2024-01-16 21:00:00,5.21,CUST-1271,United States
100423,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,15-03-2024 09:00,3.91,CUST-1068,France
100424,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024-08-20 01:00:00,4.47,CUST-1496,Germany
100424,SKU-DRY-003,Whole Grain Pasta 500g,6,24-06-2024 22:00,2.34,CUST-1364,Australia
100424,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,2024-03-25 11:00:00,4.92,CUST-1207,United Kingdom
100425,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024-01-24 17:00:00,13.43,CUST-1199,Australia
C100425,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,-7,2024-12-24 00:00:00,5.47,CUST-1398,Australia
100425,SKU-PER-001,Antibacterial Hand Soap 300ml,6,2024-12-23 15:00:00,4.21,CUST-1305,France
100426,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,01/03/2024 02:00,4.57,CUST-1413,Australia
100426,SKU-PER-001,Antibacterial Hand Soap 300ml,3,2024-07-14 19:00:00,4.12,CUST-1387,United Kingdom
100426,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,04/17/2024 15:00,3.39,CUST-1047,United States
100427,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,07/19/2024 16:00,6.98,CUST-1172,Canada
100427,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,3,2024-02-01 15:00:00,5.41,CUST-1028,United Kingdom
100427,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,2024-03-01 08:00:00,11.32,CUST-1393,Germany
100428,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,10/20/2024 09:00,6.75,CUST-1073,Australia
100428,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,2024-01-28 12:00:00,4.67,CUST-1152,France
100428,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,12/26/2024 20:00,4.06,CUST-1189,France
100429,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,02-02-2024 10:00,5.65,CUST-1365,Germany
100429,SKU-BEV-003,Sparkling Mineral Water 1L,7,2024/10/02,1.72,CUST-1309,France
100429,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,2024-11-07 10:00:00,10.1,CUST-1127,Australia
100430,SKU-BEV-001,Cold Brew Coffee 250ml,5,07-12-2024 15:00,4.42,CUST-1429,United Kingdom
100430,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024/10/20,1.55,CUST-1079,United States
100430,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024/01/21,13.23,CUST-1166,Australia
100431,SKU-PER-002,Moisturizing Face Cleanser 150ml,6,06/15/2024 13:00,8.54,,Canada
100431,SKU-BEV-002,Organic Green Tea 500ml,4,2024/04/07,2.75,CUST-1346,France
100431,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,2024/09/18,5.62,CUST-1050,France
100432,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,09-05-2024 21:00,5.36,CUST-1277,Australia
100432,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,13-12-2024 11:00,4.72,CUST-1003,Australia
100432,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024-09-22 18:00:00,14.86,CUST-1098,Germany
100433,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,2024-01-18 09:00:00,5.63,CUST-1037,Germany
100433,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,04/30/2024 23:00,13.54,CUST-1326,United States
100433,SKU-DRY-002,Extra Virgin Olive Oil 750ml,10,29-10-2024 05:00,16.43,CUST-1210,Australia
100434,SKU-BEV-001,Cold Brew Coffee 250ml,3,2024/03/03,4.5,CUST-1477,Germany
100434,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,23-12-2024 16:00,4.36,CUST-1160,United Kingdom
100434,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,2024-09-30 23:00:00,4.74,CUST-1347,Australia
100435,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,03/17/2024 21:00,13.04,CUST-1293,Canada
100435,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,7,2024-11-01 11:00:00,2.82,CUST-1296,United Kingdom
100435,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,2024-12-14 08:00:00,5.12,CUST-1128,Canada
100436,SKU-BEV-002,Organic Green Tea 500ml,5,2024/04/06,2.5,CUST-1327,Canada
100436,SKU-PER-001,Antibacterial Hand Soap 300ml,4,2024-05-04 12:00:00,4.8,CUST-1424,France
100436,SKU-DRY-002,Extra Virgin Olive Oil 750ml,10,2024/06/08,15.9,CUST-1278,Germany
100437,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,2024/06/05,3.57,CUST-1348,United States
100437,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,1,2024/02/11,4.36,CUST-1007,United States
100437,SKU-BEV-003,Sparkling Mineral Water 1L,5,02/27/2024 14:00,1.7,CUST-1337,Germany
100438,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,12-03-2024 14:00,12.64,,Germany
100438,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,27-01-2024 22:00,14.68,CUST-1064,United States
100438,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,01/24/2024 03:00,5.7,CUST-1149,Germany
100439,SKU-SNK-003,Dark Chocolate 70% Bar 100g,2,2024-12-15 15:00:00,3.24,CUST-1467,France
100439,SKU-SNK-003,Dark Chocolate 70% Bar 100g,7,05/02/2024 05:00,3.18,CUST-1013,Canada
100439,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,9,2024-02-23 05:00:00,4.93,CUST-1438,Canada
100440,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,04/15/2024 01:00,3.88,CUST-1348,Canada
100440,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,11-06-2024 02:00,8.58,CUST-1195,Germany
100440,SKU-PER-001,Antibacterial Hand Soap 300ml,7,2024-01-27 03:00:00,4.76,CUST-1137,Australia
100441,SKU-PER-001,Antibacterial Hand Soap 300ml,3,09/26/2024 00:00,4.39,CUST-1349,Australia
100441,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,09/24/2024 04:00,5.68,CUST-1084,France
100441,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,07-05-2024 09:00,2.97,CUST-1087,Australia
100442,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,31-05-2024 17:00,3.74,CUST-1286,Germany
100442,SKU-PER-002,Moisturizing Face Cleanser 150ml,2,30-11-2024 06:00,10.17,CUST-1348,Germany
100442,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,4,2024-07-28 07:00:00,3.28,CUST-1306,United States
100443,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,08/15/2024 17:00,7.16,CUST-1232,Germany
100443,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,28-04-2024 10:00,2.92,CUST-1408,Germany
100443,SKU-PER-001,Antibacterial Hand Soap 300ml,4,06/30/2024 10:00,3.75,,Canada
100444,SKU-DRY-003,Whole Grain Pasta 500g,3,2024/03/24,2.41,CUST-1120,Australia
100444,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,9,2024/08/25,4.74,CUST-1029,Australia
100444,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,2024/11/03,4.45,CUST-1457,Australia
100445,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,15-10-2024 01:00,4.14,CUST-1490,United States
C100445,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,-5,19-10-2024 06:00,4.25,CUST-1327,France
100445,SKU-BEV-002,,8,06/10/2024 09:00,2.86,CUST-1106,Germany
100446,SKU-DRY-003,Whole Grain Pasta 500g,5,2024/05/19,1.93,CUST-1196,Australia
100446,SKU-DRY-002,Extra Virgin Olive Oil 750ml,3,2024/04/08,16.4,CUST-1368,France
100446,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,01/05/2024 08:00,4.17,CUST-1490,United Kingdom
100447,SKU-BEV-003,Sparkling Mineral Water 1L,4,03/13/2024 06:00,1.63,,United States
100447,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-01-06 12:00:00,3.88,CUST-1272,Canada
100447,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024/02/29,3.72,CUST-1287,Canada
100448,SKU-BEV-003,Sparkling Mineral Water 1L,7,23-01-2024 07:00,1.96,CUST-1336,France
100448,SKU-BEV-001,Cold Brew Coffee 250ml,7,2024/05/04,3.6,CUST-1367,Australia
100448,SKU-BEV-003,Sparkling Mineral Water 1L,7,20-01-2024 23:00,2.03,CUST-1087,France
100449,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,21-02-2024 10:00,3.03,CUST-1125,Australia
100449,SKU-DRY-003,Whole Grain Pasta 500g,3,29-07-2024 07:00,2.29,CUST-1413,United Kingdom
100449,SKU-PER-001,Antibacterial Hand Soap 300ml,6,15-08-2024 01:00,4.83,CUST-1457,Australia
100450,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024/04/29,1.65,CUST-1254,United Kingdom
100450,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,08/11/2024 03:00,5.39,CUST-1385,United Kingdom
100450,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,02/07/2024 01:00,12.08,CUST-1453,Australia
100451,SKU-PER-001,Antibacterial Hand Soap 300ml,6,26-10-2024 06:00,4.53,CUST-1121,Canada
C100451,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,-2,01/28/2024 14:00,4.6,CUST-1406,United States
100451,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,04/21/2024 06:00,3.71,CUST-1085,France
100452,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,8,2024-08-25 17:00:00,3.63,,United States
100452,SKU-DRY-002,Extra Virgin Olive Oil 750ml,6,02/26/2024 10:00,14.97,CUST-1374,United Kingdom
100452,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,2024/11/10,5.63,CUST-1057,United States
100453,SKU-BEV-003,Sparkling Mineral Water 1L,6,2024-01-29 13:00:00,1.59,CUST-1224,United Kingdom
100453,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-05-26 03:00:00,3.75,CUST-1333,Germany
100453,SKU-BEV-002,Organic Green Tea 500ml,5,12-04-2024 03:00,2.13,CUST-1472,United States
100454,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,04/01/2024 21:00,2.81,CUST-1495,Canada
100454,SKU-BEV-002,Organic Green Tea 500ml,6,01/01/2024 20:00,2.37,CUST-1397,Canada
100454,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024/05/10,5.56,CUST-1433,United States
100455,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,6,2024-04-16 14:00:00,4.32,CUST-1285,United States
100455,SKU-PER-001,Antibacterial Hand Soap 300ml,6,2024/02/11,4.16,CUST-1064,Australia
100455,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,1,14-03-2024 01:00,4.3,,Germany
100456,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024-03-26 02:00:00,3.88,CUST-1188,Germany
100456,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,29-10-2024 07:00,2.97,CUST-1428,Canada
100456,SKU-BEV-002,Organic Green Tea 500ml,7,2024-01-31 02:00:00,2.5,CUST-1405,United Kingdom
100457,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024-07-07 12:00:00,11.21,CUST-1187,United Kingdom
100457,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,14-03-2024 20:00,5.91,CUST-1236,Germany
100457,SKU-BEV-001,Cold Brew Coffee 250ml,6,15-07-2024 10:00,3.98,CUST-1100,Australia
100458,SKU-SNK-003,Dark Chocolate 70% Bar 100g,8,28-12-2024 23:00,3.38,CUST-1170,France
100458,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024/05/16,5.65,CUST-1223,United States
100458,SKU-BEV-002,Organic Green Tea 500ml,3,12/24/2024 03:00,2.47,CUST-1217,Germany
100459,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024-02-16 07:00:00,4.19,,Australia
100459,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,16-02-2024 09:00,5.24,CUST-1130,Australia
100459,SKU-PER-001,Antibacterial Hand Soap 300ml,1,2024/07/22,4.39,CUST-1101,Canada
100460,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,2024/10/10,5.72,CUST-1248,United States
100460,SKU-PER-001,Antibacterial Hand Soap 300ml,10,06/30/2024 16:00,4.02,CUST-1342,Germany
100460,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024/03/18,5.25,CUST-1489,United States
100461,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024/12/17,3.6,CUST-1340,France
100461,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,2024-06-26 03:00:00,10.13,CUST-1359,Australia
100461,SKU-DRY-003,Whole Grain Pasta 500g,3,11/02/2024 05:00,2.15,CUST-1300,France
100462,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,2024/02/18,5.79,CUST-1182,France
100462,SKU-PER-001,Antibacterial Hand Soap 300ml,5,27-10-2024 14:00,3.83,,Canada
100462,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,05/02/2024 18:00,6.69,CUST-1080,Canada
100463,SKU-PER-001,Antibacterial Hand Soap 300ml,5,07/03/2024 14:00,4.76,CUST-1482,Canada
100463,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024-07-01 08:00:00,3.53,CUST-1057,United States
100463,SKU-DRY-003,Whole Grain Pasta 500g,5,06/18/2024 09:00,2.39,CUST-1181,Canada
100464,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,09/28/2024 19:00,6.7,CUST-1192,United Kingdom
100464,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,2024-10-20 01:00:00,4.29,CUST-1197,Germany
100464,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,6,04-10-2024 14:00,2.99,CUST-1273,France
100465,SKU-PER-001,Antibacterial Hand Soap 300ml,4,2024/01/29,4.22,CUST-1294,United States
100465,SKU-BEV-002,Organic Green Tea 500ml,4,01-03-2024 21:00,2.2,CUST-1338,Australia
100465,SKU-BEV-003,Sparkling Mineral Water 1L,3,2024/05/19,1.91,CUST-1022,Germany
100466,SKU-BEV-002,Organic Green Tea 500ml,2,30-09-2024 11:00,2.8,CUST-1253,United States
100466,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024-08-05 00:00:00,12.11,CUST-1240,Canada
100466,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,02/14/2024 14:00,4.9,CUST-1464,Canada
100467,SKU-DRY-003,Whole Grain Pasta 500g,4,2024-04-09 07:00:00,2.13,CUST-1167,Canada
100467,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,10/15/2024 05:00,5.81,CUST-1290,United States
100467,SKU-PER-001,Antibacterial Hand Soap 300ml,6,27-06-2024 07:00,3.77,CUST-1432,Canada
100468,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024-09-17 10:00:00,2.61,CUST-1275,Australia
100468,  SKU-SNK-001  ,Artisan Sea Salt Potato Chips 150g,7,14-10-2024 13:00,3.12,CUST-1306,Canada
100468,SKU-BEV-001,Cold Brew Coffee 250ml,4,07/24/2024 13:00,3.69,CUST-1349,France
100469,SKU-PER-001,Antibacterial Hand Soap 300ml,2,2024/10/23,4.62,CUST-1159,Germany
100469,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,2024-08-20 01:00:00,13.67,CUST-1412,Canada
100469,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,8,09-09-2024 06:00,7.05,CUST-1358,United States
100470,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,08/24/2024 21:00,3.72,CUST-1077,Canada
100470,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024/11/22,4.53,,United States
100470,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,09-12-2024 15:00,4.63,CUST-1007,Australia
100471,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024/11/24,14.45,CUST-1227,United States
100471,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,10/31/2024 13:00,5.1,,United Kingdom
100471,SKU-DRY-003,Whole Grain Pasta 500g,4,06/20/2024 12:00,2.09,CUST-1443,United States
100472,SKU-SNK-003,Dark Chocolate 70% Bar 100g,7,25-04-2024 05:00,2.97,CUST-1119,Germany
100472,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024-07-02 04:00:00,4.62,CUST-1378,United Kingdom
100472,SKU-BEV-002,Organic Green Tea 500ml,2,03/17/2024 01:00,2.65,CUST-1377,Canada
100473,SKU-PER-001,Antibacterial Hand Soap 300ml,3,2024/02/27,4.59,CUST-1380,United Kingdom
100473,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,09/16/2024 01:00,6.21,CUST-1034,Canada
100473,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,29-01-2024 11:00,5.59,CUST-1368,United Kingdom
100474,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,05-06-2024 15:00,4.09,CUST-1379,United States
100474,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024/10/27,11.3,CUST-1130,Germany
100474,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,02/06/2024 12:00,13.72,CUST-1401,United States
100475,SKU-PER-002,Moisturizing Face Cleanser 150ml,6,08/06/2024 19:00,10.1,CUST-1275,Australia
100475,SKU-DRY-001,Basmati Long Grain Rice 5kg,4,12/26/2024 05:00,13.38,CUST-1359,Canada
100475,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,11/02/2024 19:00,7.1,CUST-1493,Germany
100476,SKU-BEV-003,Sparkling Mineral Water 1L,7,05/19/2024 01:00,1.65,CUST-1330,Canada
100476,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,04/17/2024 06:00,4.81,CUST-1085,United States
100476,SKU-BEV-001,Cold Brew Coffee 250ml,500,05/06/2024 08:00,4.22,CUST-1465,France
100477,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,2024/11/24,7.12,CUST-1031,United Kingdom
100477,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,08/05/2024 23:00,5.51,CUST-1384,Australia
100477,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,6,02-08-2024 22:00,2.83,,United States
C100478,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,-4,10/02/2024 23:00,4.66,CUST-1427,United States
100478,SKU-BEV-001,Cold Brew Coffee 250ml,4,2024/10/24,3.9,CUST-1469,United States
C100478,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,-4,02-06-2024 11:00,3.68,CUST-1137,Canada
100479,SKU-PER-001,Antibacterial Hand Soap 300ml,3,11-01-2024 06:00,4.16,CUST-1273,Australia
100479,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024/09/22,1.81,CUST-1060,France
100479,SKU-DRY-002,Extra Virgin Olive Oil 750ml,2,19-02-2024 14:00,14.19,CUST-1459,France
100480,SKU-BEV-003,Sparkling Mineral Water 1L,7,2024-01-16 04:00:00,1.93,CUST-1295,United Kingdom
100480,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,2024-02-23 16:00:00,5.61,CUST-1184,Germany
100480,SKU-BEV-002,Organic Green Tea 500ml,5,2024/11/10,2.62,CUST-1401,Australia
100481,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,08-04-2024 18:00,6.31,CUST-1308,Germany
100481,SKU-BEV-002,Organic Green Tea 500ml,5,2024-11-02 16:00:00,2.8,CUST-1067,Australia
100481,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,2024/09/11,5.38,CUST-1064,Germany
100482,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024-01-13 07:00:00,4.5,CUST-1235,United Kingdom
100482,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,11/16/2024 20:00,6.72,CUST-1029,Australia
100482,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,12/18/2024 17:00,4.72,,Australia
100483,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,2024-09-11 17:00:00,4.77,CUST-1046,Germany
100483,SKU-PER-001,Antibacterial Hand Soap 300ml,5,2024/05/01,4.65,CUST-1450,Germany
100483,SKU-HOU-003,,5,2024-10-27 18:00:00,5.61,CUST-1348,Canada
100484,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,29-02-2024 03:00,3.65,CUST-1239,Australia
100484,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,08-10-2024 08:00,7.39,CUST-1491,France
100484,SKU-BEV-003,Sparkling Mineral Water 1L,5,11/19/2024 16:00,1.57,,United States
100485,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,10/02/2024 07:00,5.58,CUST-1184,Australia
100485,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,3,14-06-2024 04:00,6.56,CUST-1019,Canada
100485,SKU-DRY-003,Whole Grain Pasta 500g,4,29-05-2024 12:00,2.19,CUST-1116,France
100486,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,10/04/2024 02:00,4.75,CUST-1201,Australia
100486,SKU-BEV-002,Organic Green Tea 500ml,6,2024/09/05,0.0,,Germany
100486,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,2024-07-30 06:00:00,16.19,CUST-1398,Canada
100487,SKU-PER-002,Moisturizing Face Cleanser 150ml,7,01/14/2024 00:00,11.32,CUST-1086,Canada
100487,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,08-06-2024 14:00,3.49,,United Kingdom
100487,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,8,02-08-2024 04:00,4.3,CUST-1040,Germany
100488,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,04-05-2024 23:00,4.11,CUST-1016,United States
100488,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,2024/03/09,14.34,CUST-1302,France
C100488,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,-8,2024-02-14 21:00:00,3.4,CUST-1006,Australia
100489,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,08/25/2024 17:00,5.37,CUST-1032,Germany
100489,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,03/05/2024 00:00,4.96,CUST-1389,Germany
100489,SKU-SNK-003,,3,2024-04-10 00:00:00,2.86,CUST-1329,Australia
100490,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,2024-02-10 03:00:00,4.76,CUST-1245,France
100490,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,2,05/28/2024 16:00,3.98,CUST-1001,Canada
100490,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,17-04-2024 07:00,6.76,CUST-1194,United Kingdom
100491,SKU-BEV-003,Sparkling Mineral Water 1L,3,2024-07-14 03:00:00,1.83,CUST-1398,United Kingdom
C100491,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,-5,2024-03-06 00:00:00,6.64,CUST-1023,United States
100491,SKU-DRY-003,Whole Grain Pasta 500g,5,09-10-2024 15:00,2.45,CUST-1069,United States
100492,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/08/16,10.18,CUST-1289,United States
100492,SKU-HOU-001,,4,16-10-2024 02:00,4.42,CUST-1408,France
100492,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,08/29/2024 11:00,3.25,,United States
100493,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,04/20/2024 15:00,5.88,CUST-1407,France
100493,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,2024-12-24 00:00:00,3.51,CUST-1395,Canada
100493,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024-08-14 20:00:00,3.36,CUST-1353,Australia
100494,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,04-02-2024 08:00,4.2,,Australia
100494,SKU-DRY-003,Whole Grain Pasta 500g,4,11/23/2024 09:00,2.49,CUST-1263,France
100494,SKU-BEV-003,Sparkling Mineral Water 1L,6,2024-01-01 19:00:00,1.68,CUST-1069,United Kingdom
